station,latitude,longitude,altitude,year,pressure,wind_speed,temperature,dew_point,humidity,nebulosity,precipitations,nb_rainy_days,low_clouds,mid_clouds,high_clouds
Dijon,47.267833,5.088333,219,2011,1018.9393082191781,2.7970802348336594,11.849404109589065,7.175388454011764,76.25859099804305,92.60739087301587,667.9,82,low clouds absent,mid clouds absent,nuages haut absent
Dijon,47.267833,5.088333,219,2012,1017.8657061317678,3.183703196347032,11.13119080234836,6.40837736464451,75.30053489889106,97.1640955423703,743,111,low clouds absent,mid clouds absent,nuages haut absent
Dijon,47.267833,5.088333,219,2013,1016.8172097195043,2.9915769732550554,10.513943248532312,6.31116764514027,77.53044683626875,97.34844576719577,964.9,122,low clouds absent,mid clouds absent,nuages haut absent
Dijon,47.267833,5.088333,219,2014,1015.8117857142857,2.8770988258317027,12.13293378995436,7.623776908023506,76.96730267449446,96.30727762803234,815.4,106,low clouds absent,mid clouds absent,nuages haut absent
Dijon,47.267833,5.088333,219,2015,1019.9118127853882,3.0394856490541424,12.031245270711047,6.648022831050251,73.37556207871276,96.88870238095238,504.5,81,low clouds absent,mid clouds absent,nuages haut absent
Dijon,47.267833,5.088333,219,2016,1018.236995402897,2.9214766024807006,11.263101851851875,7.130053777430849,78.40360612368809,97.05497626703415,781.2,100,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2000,NA,3.041536234712464,10.271614298724979,2.6179452576112654,62.90242974238876,NaN,899,85,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2001,NA,2.982850619699935,10.35166014350948,2.7674967384214186,63.143215916503586,NaN,707.6,79,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2002,NA,3.1807257520571968,10.565544123466584,2.3369660994591968,60.85518731038122,NaN,730.6,88,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2003,NA,3.620621656881931,11.31561872146121,1.2442596216569046,54.690254403131114,NaN,667,69,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2004,NA,3.2114880952380953,10.360934816549593,1.864100312256073,59.948289097059586,NaN,511.6,65,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2005,NA,2.9030688563514047,9.705964582508926,1.2673492942883755,59.250019786307874,NaN,524.4,60,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2006,NA,3.175502354788069,10.800263932496097,2.425699241234979,60.151838042909475,NaN,676.2,82,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2007,NA,3.0586532941943902,10.789216894977192,2.236687214611895,59.910365296803654,NaN,484.4,57,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2008,NA,3.0098078703703703,9.906821759259282,2.6369467592592826,64.50055555555555,NaN,870.4,97,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2009,NA,3.1189721088435376,10.50130372492839,1.5287771182971979,58.59923932323646,NaN,615.8,68,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2010,NA,2.9053214939822083,9.262544031311178,2.0709540117417062,64.33292563600783,NaN,662.4,77,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2011,NA,2.9649608610567513,11.426530658838901,2.3714510763209624,58.07039138943249,NaN,678.8,64,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2012,NA,2.7940840489201144,10.881753838147304,1.8135245901639572,58.42419659120479,NaN,752.8,83,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2013,NA,2.899784735812133,10.06695694716245,2.42407045009787,62.71073059360731,NaN,805.8,81,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2014,NA,2.719438775510204,10.99115580847726,3.504717425431734,64.02045722135009,NaN,733.5,96,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2015,NA,2.782830541265444,11.307023040056304,2.2040103548344776,57.901252033592755,NaN,501.2,62,low clouds absent,mid clouds absent,nuages haut absent
Embrun,44.565667,6.502333,871,2016,NA,2.7887266892184925,10.766962659380715,2.5215158513314475,60.752390710382514,NaN,826.1,81,low clouds absent,mid clouds absent,nuages haut absent
Gourdon,44.745,1.396667,260,2000,1017.5391337247228,2.627601274312542,12.847527224824379,8.328537275565987,77.19489981785064,61.58265027322405,737,107,Cumulus,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2001,1017.7896559034573,2.4436504656959204,12.186809523809547,7.858673515981758,77.64408023483367,63.05425824175824,663.6,107,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2002,1017.30514024788,2.4591552511415524,12.734535225048946,8.47281148075671,78.12633724722765,66.28538812785388,691.6,112,low clouds absent,mid clouds absent,high clouds invisible
Gourdon,44.745,1.396667,260,2003,1017.6785997732426,2.637529011604642,13.322817460317482,7.518917567026834,72.16214819261037,56.39138576779026,664.8,86,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2004,1018.2487851288056,2.290765352589123,12.095213700234215,7.413807572209234,76.56772053083529,61.364095500459136,782.8,101,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2005,1019.18552744709,2.4221934025006653,12.08270998677251,6.951787367724891,74.59477513227513,58.845238095238095,588.8,91,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2006,1018.0732077625571,2.465307893020222,13.106943900848034,8.141113829093305,75.43312133072408,61.44774401473296,807.2,106,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2007,1019.2632767530089,2.2450091575091573,12.225668171114622,7.961276164311901,78.22189298796442,60.623507805325985,829.2,111,Cumulus,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2008,1017.5097414129586,2.2397882513661203,12.103749349466586,7.737946591204811,77.90350637522769,62.39899713467049,982,118,low clouds absent,mid clouds absent,high clouds invisible
Gourdon,44.745,1.396667,260,2009,1016.1537365907901,2.1411757587650446,12.787200745682911,7.5183483778126865,74.2555795395081,59.02232965009208,805.6,90,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2010,1014.8466846546311,2.2451795525902667,11.48174614076402,6.872010400313994,76.4810766614338,61.35661080074488,780.8,111,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2011,1018.9175753424657,2.144188845401174,13.53719178082194,8.03546575342468,73.66506849315068,57.134246575342466,600.5,87,low clouds absent,mid clouds absent,Cirrus
Gourdon,44.745,1.396667,260,2012,1018.2940720140515,2.1488387978142076,12.455454722872778,7.010548399687766,73.1914032006245,59.09124767225326,729.6,106,low clouds absent,mid clouds absent,nuages haut absent
Gourdon,44.745,1.396667,260,2013,1017.1221461187215,2.132865296803653,11.915114155251164,7.4959474885844974,77.64372146118721,70.62138798701298,940.3,121,low clouds absent,mid clouds absent,nuages haut absent
Gourdon,44.745,1.396667,260,2014,1016.2085045662101,2.244425962165688,13.244197651663429,8.634698303979148,76.75133724722765,95.55410453743787,787.4,113,low clouds absent,mid clouds absent,nuages haut absent
Gourdon,44.745,1.396667,260,2015,1020.3521983039791,2.0444770602304847,13.235285388127876,7.804447706023071,73.74281365514243,96.20392278439154,599.3,85,low clouds absent,mid clouds absent,nuages haut absent
Gourdon,44.745,1.396667,260,2016,1018.5469717668489,2.085710490935901,12.803446742995947,7.94470086304105,76.03700993147714,96.89322503306879,766.6,101,low clouds absent,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2000,NA,2.934777517564403,8.855724694249307,4.610719489981809,76.97892271662764,64.84275956284154,681.6,81,Cumulus,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2001,NA,2.89251598173516,8.471783431180715,4.250087736464471,77.07038486627528,68.57909683426443,680.2,93,Cumulus,mid clouds absent,high clouds invisible
Le Puy,45.0745,3.764,833,2002,NA,2.809620352250489,9.035035225048947,4.725699608610591,76.9914546640574,67.9244292237443,665.2,94,Cumulus,mid clouds absent,high clouds invisible
Le Puy,45.0745,3.764,833,2003,NA,2.797121656881931,9.268719830397936,3.1144275929550136,70.51151337247228,59.14239028944911,584.4,75,Cumulus,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2004,NA,2.8286898256570385,8.356781485818395,3.9967466822794924,76.5666601613323,65.06415525114156,627.6,77,Cumulus,mid clouds absent,high clouds invisible
Le Puy,45.0745,3.764,833,2005,NA,2.9253959484346224,8.063506971849536,3.2523184688240168,74.29364969744805,63.352262234533704,487.4,66,Cumulus,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2006,NA,2.8092729941291585,9.22957958251796,4.637631767775626,75.33317677756034,61.37123287671233,645,87,Cumulus,mid clouds absent,Cirrus
Le Puy,45.0745,3.764,833,2007,NA,2.8078310502283106,8.633677429876082,4.81525603392044,78.92452707110242,64.10491276400367,663.4,95,Cumulus,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2008,NA,2.6845689429618003,8.417136643118809,4.395186420722158,77.8111623495552,67.07399425287356,876.2,109,Cumulus,mid clouds absent,Cirrus
Le Puy,45.0745,3.764,833,2009,NA,2.795642857142857,9.033905088062646,3.9999791258969566,73.40384866275278,64.64068337279663,517.4,65,Cumulus,mid clouds absent,Cirrus
Le Puy,45.0745,3.764,833,2010,NA,2.6673264840182647,7.788663731245946,3.5380078277886717,76.65688193085454,70.99864838200473,801.6,86,Cumulus,mid clouds absent,high clouds invisible
Le Puy,45.0745,3.764,833,2011,NA,2.3892954990215265,9.649217547292913,4.979455968688868,75.86872146118722,64.82126875407697,617.4,75,Cumulus,mid clouds absent,Cirrus
Le Puy,45.0745,3.764,833,2012,NA,2.6655591334894613,8.893644288316443,4.042515612802521,74.42806726515742,92.06197794691647,682.2,89,low clouds absent,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2013,NA,2.593215266875981,8.270671441653608,3.733307169021477,75.4793956043956,94.52052469135802,694.3000000000001,92,low clouds absent,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2014,NA,2.5080675146771036,9.63056914546643,4.932116764514047,74.93481735159817,95.92024885255307,736,95,low clouds absent,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2015,NA,2.521694933681235,9.743134920634944,4.261908567079822,72.59538486627528,96.45047539149888,453.1,61,low clouds absent,mid clouds absent,nuages haut absent
Le Puy,45.0745,3.764,833,2016,NA,2.4799418856795907,9.15669669962705,4.7426148191517274,76.48859398039725,96.26325520833333,707.3,92,low clouds absent,mid clouds absent,nuages haut absent
Lille,50.57,3.0975,47,2000,1014.6506586651054,4.520040778742436,11.260498145979728,8.204310109289642,83.0060987509758,71.56178441321885,844,132,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2001,1015.575053816047,4.3024902152641875,10.93010273972605,7.616898238747576,81.88248532289629,69.05308219178082,862.8,148,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2002,1015.1805772994129,4.565603392041748,11.355797455968712,7.6431751467710605,79.7995107632094,66.32941943900848,807.8,116,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2003,1017.465119047619,3.996570450097847,11.275163078930225,6.507480430528398,75.30035877364645,57.275477498691785,540.6,93,low clouds absent,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2004,1016.3352410226386,4.2639399557637265,10.981183320322687,7.256110135310978,79.63592896174863,66.58365860005205,645.8,122,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2005,1017.7083826624572,4.132703564851355,11.153683898973977,7.640817548013703,80.48138647724284,63.67082675611681,809.6,123,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2006,1016.4581082844096,4.445066862361383,11.398791585127224,7.636751467710395,79.40101108936726,65.62527723418134,800.2,111,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2007,1017.0079197651663,4.478869863013698,11.47140117416832,7.820936399217244,79.88295499021527,65.19184605348988,713.8,116,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2008,1015.2969359875098,4.510493104345564,10.955955308352872,6.876539812646393,77.93598750975801,68.01583398386677,792,117,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2009,1014.6749559686889,4.139818982387475,11.000963796477517,7.068811154598849,78.93723091976517,65.03618721461187,688.2,112,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2010,1014.1577005870842,4.0379794520547945,9.789452054794543,6.005254403131138,79.83263209393347,68.52514677103719,712.5,106,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2011,1017.3132377690803,4.211835616438356,11.678885518591022,7.6677478799739305,79.03020874103066,66.60311480756687,636.9,101,Stratocumulus,mid clouds invisible,high clouds invisible
Lille,50.57,3.0975,47,2012,1016.1348604605777,4.1507367291178765,10.708357728337258,6.844481850117119,79.04313036690085,68.1615925058548,891.6,138,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2013,1015.7757273320287,4.200370189171559,10.286761252446208,6.010427266797152,77.06537834311807,69.37953359425963,752.6,107,Stratocumulus,mid clouds invisible,high clouds invisible
Lille,50.57,3.0975,47,2014,1013.9779354207436,3.8920303326810175,11.947636986301394,8.16663405088065,79.61986301369863,66.87879973907371,829.6,118,Stratocumulus,mid clouds absent,high clouds invisible
Lille,50.57,3.0975,47,2015,1018.3043656229615,4.252798978038704,11.383504566210068,7.15423733420311,77.7130898021309,84.21212152491054,748.8,112,low clouds absent,mid clouds absent,nuages haut absent
Lille,50.57,3.0975,47,2016,1016.6820626246856,3.8531485818371065,11.159369849943642,7.386317113366316,79.5873991673172,96.53083694083693,786.2,119,low clouds absent,mid clouds absent,nuages haut absent
Limoges,45.861167,1.175,402,2000,1017.1877117486339,3.669148250460405,11.498965651834528,7.6027711748634115,79.08818306010929,65.4408014571949,1131,143,low clouds absent,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2001,1017.4579240052185,3.670802348336595,10.952338551859123,7.208255055446859,79.7173352902805,65.59481175390266,1061.6,139,low clouds absent,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2002,1017.0853424657535,3.6365166340508805,11.52867416829748,7.309001956947186,77.56736790606654,68.15528375733855,958.4,132,low clouds absent,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2003,1017.7355903457274,3.5163013698630134,12.229874429223766,7.234341161122006,74.86286692759296,59.236170906718854,925,110,low clouds absent,mid clouds absent,Cirrus
Limoges,45.861167,1.175,402,2004,1018.1256215846995,3.4687695160031224,10.975009758001583,7.14761416861829,79.66208040593287,65.16847189695551,963.2,127,low clouds absent,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2005,1019.0520323599053,3.4496941594317283,11.090361089187079,6.225478492501996,74.7416140489345,62.17682846619311,772.2,97,low clouds absent,mid clouds absent,Cirrus
Limoges,45.861167,1.175,402,2006,1017.850707762557,3.5026712328767124,11.889871167645163,7.546480756686258,77.27816373124593,65.72389106327462,954.4,113,low clouds absent,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2007,1018.9700342465753,3.630376712328767,11.278390410958927,7.746952054794543,80.8708904109589,66.05267775603392,1126.2,127,Cumulus,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2008,1017.3090014311736,3.36498991673172,10.865813492063515,6.943513205828802,79.10213700234192,68.63042219620088,1106,146,Cumulus,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2009,1016.1379745596869,3.302274951076321,11.546193737769103,7.0040949119374005,76.47133072407046,66.98154107796965,825,110,Cumulus,mid clouds absent,Cirrus
Limoges,45.861167,1.175,402,2010,1014.9124657534246,3.3474119373776907,10.226536203522528,5.707744618395326,76.38869863013699,70.4507208088715,879.9,124,Cumulus,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2011,1018.8871242661448,3.0209295499021525,12.40851369863016,7.327021526418809,74.47928571428571,66.14954664057404,799.4,88,Cumulus,mid clouds absent,Cirrus
Limoges,45.861167,1.175,402,2012,1018.1751902810305,3.3422960577673693,11.245329169919357,6.11781811085092,73.77685076762945,70.66883294301327,993.1,132,Cumulus,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2013,1016.9808365949119,3.319542726679713,10.752318982387498,6.296355185910003,76.4655577299413,73.91586431833007,1063.8,135,Cumulus,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2014,1015.7580365296803,3.2759425962165687,12.078995433789977,7.70919928245273,77.12266797129811,73.48065557729942,1008.2,128,Cumulus,mid clouds absent,high clouds invisible
Limoges,45.861167,1.175,402,2015,1019.9085480539247,3.285302239617308,12.15174385736032,7.30244400956732,75.43554577081974,70.30020547945206,735.5,106,low clouds absent,mid clouds absent,nuages haut absent
Limoges,45.861167,1.175,402,2016,1018.075871172695,3.193060976667534,11.672711206522704,7.073242475496596,76.49310976667535,88.56573862771945,936.2,114,low clouds absent,mid clouds absent,nuages haut absent
Lyon,45.7265,5.077833,235,2000,1017.4805926359614,3.2574368982565702,12.947094587561825,7.681312516263359,73.02239786625033,57.79061930783242,845,95,low clouds absent,mid clouds absent,Cirrus
Lyon,45.7265,5.077833,235,2001,1017.4128118069145,3.1174722765818657,12.35065068493153,7.1234099804305515,73.2609752120026,63.6323664825046,718.6,107,Stratocumulus,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2002,1017.0784168297456,2.997216242661448,12.712663078930225,7.896294846705828,75.18563274624918,62.78829093281148,1057,114,Stratocumulus,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2003,1017.8500130463144,3.1227739726027397,13.45773157208091,6.166883561643858,65.71634050880627,53.96239399869537,584.4,76,low clouds absent,mid clouds absent,Cirrus
Lyon,45.7265,5.077833,235,2004,1017.739005659641,3.1097944314337758,12.136554124382016,6.67082455113195,72.56080536039552,62.42471701795472,744.2,86,Stratocumulus,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2005,1018.6678249144962,3.136781110234149,11.965517626940303,6.461437121810072,72.27895948434623,57.46029005524862,640,80,low clouds absent,mid clouds absent,Cirrus
Lyon,45.7265,5.077833,235,2006,1018.2211451402479,3.251038486627528,12.940074037834336,7.322700260926311,71.84502609262883,60.56704174820613,807.6,83,low clouds absent,mid clouds absent,Cirrus
Lyon,45.7265,5.077833,235,2007,1018.7114253098499,3.39688682322244,12.356676451402501,7.519843444227028,75.00014677103718,60.02583170254403,814,102,low clouds absent,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2008,1017.2909003382774,3.3928945485297946,12.059195290137936,7.227232956023963,74.86799050221181,61.57808219178082,925.8,108,Stratocumulus,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2009,1015.8614138943249,3.563458904109589,12.787759295499043,6.551409001956969,69.19045988258317,57.88307240704501,684.4,87,low clouds absent,mid clouds absent,Cirrus
Lyon,45.7265,5.077833,235,2010,1014.4860652315721,3.68940313111546,11.55431148075671,6.051202217873474,71.94478799739073,63.92170580560992,802.2,102,Stratocumulus,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2011,1018.8518150684931,3.0205724070450097,13.22934442270061,7.1753864970646015,70.37930528375733,56.96788975864318,734,84,low clouds absent,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2012,1017.7874804839969,3.512295081967213,12.497179937548813,6.76050448868074,70.86992583918813,61.818257220921154,957.6,106,low clouds absent,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2013,1016.7716585127201,3.398899217221135,11.748082191780844,6.742377690802371,74.2942759295499,66.33003913894325,1021.6,113,Stratocumulus,mid clouds invisible,high clouds invisible
Lyon,45.7265,5.077833,235,2014,1015.8352674494455,3.367582626657969,13.454596107849556,7.735371711241598,71.07024461839531,64.47585344640139,1048,103,low clouds absent,mid clouds absent,high clouds invisible
Lyon,45.7265,5.077833,235,2015,1019.7359241139378,3.3512062404870626,13.43923733420311,6.879477060230507,68.25327245053272,59.08237660360948,693.6,77,low clouds absent,mid clouds absent,nuages haut absent
Lyon,45.7265,5.077833,235,2016,1018.1204310868245,3.152067069997398,12.578416384768866,7.469601114580645,74.11551847514963,65.34768843785237,768.6,100,low clouds absent,mid clouds absent,nuages haut absent
Marignane,43.437667,5.216,9,2000,1016.2996828649492,4.903277712724434,15.843021565183474,8.734485915951103,65.46824095758522,44.80087171480614,586.8,46,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2001,1015.6106849315069,5.226203522504893,15.59311154598828,8.525440313111568,65.41477495107632,42.91796566692975,349.8,44,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2002,1015.5755055446837,4.846426614481409,15.767656229615156,9.078100130463167,67.21671885192433,46.4063154107797,810.6,61,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2003,1016.4327948467059,4.723251793868232,16.12128669275932,8.511713633398587,63.815730593607306,43.301821690214545,528.6,42,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2004,1015.8320631667967,5.056667317200104,15.270174342961251,7.682771597710145,63.44924863387978,45.919520547945204,282.4,43,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2005,1016.6193314259406,5.078891081294397,14.849664561957402,7.735235793212335,64.94976650881347,41.14371454953172,428.2,35,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2006,1016.6537067840835,4.8562116764514025,16.244028049576016,8.70959556425312,64.0013698630137,44.432583170254404,317.6,33,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2007,1016.6367674494455,4.757954011741683,15.597995759947837,8.467075994781498,65.12477168949772,41.96635681669928,278.2,30,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2008,1015.5663999479573,4.7018078324225865,15.53334471766851,8.702128870673976,66.61008652094718,49.671053489889104,627.6,60,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2009,1013.9745505544684,4.813910632746249,15.916232876712352,8.776855838225725,65.67095564253098,45.18069145466406,812.4,53,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2010,1012.6697684279192,5.085308219178082,14.740171232876735,7.952958251793891,66.28511089367254,49.04474885844749,609.6,64,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2011,1017.2229295499021,4.379916829745597,16.053645792563625,8.991589041095914,65.89634050880626,43.60577468166754,489.6,38,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2012,1015.9064464610981,4.725126854020297,15.59525273224046,7.913443598750998,62.887025110590685,44.52367941712204,416,40,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2013,1014.6757876712329,4.784006849315069,15.093116438356187,8.270171232876736,66.05068493150685,46.25448063840921,539.4,58,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2014,1014.3799168297456,4.789496086105675,16.63953033268104,9.651702544031334,65.73786692759296,50.36954513148543,644.8,62,low clouds absent,mid clouds absent,Cirrus
Marignane,43.437667,5.216,9,2015,1017.9126897151555,4.4432235268536635,16.170591432920222,8.991769406392716,65.79671124157426,52.12014805922369,481.8,44,low clouds absent,mid clouds absent,nuages haut absent
Marignane,43.437667,5.216,9,2016,1016.4544290484864,4.664116033480788,16.171707758695486,9.09597102957761,65.82669247115969,71.88165667030171,323.5,45,low clouds absent,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2000,1017.8943273484257,4.96387587822014,10.558228922716651,5.8995452771272685,75.751008326828,59.12889194139194,808.2,87,Stratocumulus,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2001,1017.5081985871271,4.739901229722658,10.39065999476716,5.808324502878097,75.7993949502878,61.222681359045,630.4,84,Stratocumulus,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2002,1017.1251532941944,5.003331376386171,10.876297455968713,6.2185342465753655,75.93452054794521,62.348443223443226,529.8,77,Stratocumulus,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2003,1017.5721470971951,4.931763209393346,11.517337247227681,5.556207762557101,71.32874429223745,55.96098799630656,665.4,76,low clouds absent,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2004,1017.653329104866,5.0672781680978405,10.486270491803301,5.154407364038534,72.48415951079886,59.574657534246576,691,86,Stratocumulus,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2005,1018.566255590634,5.36403906866614,10.143128453038697,4.406817284925042,70.6052847934754,56.813602599814296,448.8,60,Stratocumulus,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2006,1017.9314634703196,4.949596216568819,11.250201565557752,5.968321265492522,73.06923026744944,57.477793040293044,550.6,76,Stratocumulus,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2007,1018.7361335688122,4.91070905285191,10.491222200418651,5.889602956567265,75.54000196232339,57.669659300184165,503.40000000000003,73,Stratocumulus,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2008,1017.078373015873,4.674357598230549,10.357399817850661,5.4155396174863615,74.279485428051,58.317084493964714,795.4,97,Stratocumulus,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2009,1015.7386474233529,4.49312100456621,11.0837077625571,5.197951728636682,70.89745596868885,54.6386593204775,683,65,low clouds absent,mid clouds absent,Cirrus
Millau,44.1185,3.0195,712,2010,1014.4027739726027,4.7659018264840185,9.778333333333356,4.889098173516005,74.91780821917808,58.02042711234912,597.4,82,Stratocumulus,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2011,1018.6326966731898,4.512731898238748,11.699141878669298,6.240726027397283,73.10248532289629,53.25137362637363,430.2,67,Cumulus,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2012,1017.7627288359788,4.725878432152806,10.795340608465631,5.02852744708997,71.37053902116402,53.97258771929825,531,79,low clouds absent,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2013,1016.328481311519,4.724122772013834,9.931599827081694,4.930783785581294,73.62135873902633,NaN,643.4,90,low clouds absent,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2014,1015.5175710339385,4.519115035516969,11.328443172849273,6.8451229939489835,76.65255853722705,NaN,864.1,99,low clouds absent,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2015,1019.316079059829,4.562250348857492,11.689115646258527,5.686852978370859,70.21487986220129,NaN,369.5,48,low clouds absent,mid clouds absent,nuages haut absent
Millau,44.1185,3.0195,712,2016,1017.6405401416765,4.532365866456775,11.140041650268946,5.959090909090931,73.592745638200185,NaN,647.3,86,low clouds absent,mid clouds absent,nuages haut absent
Mont,43.909833,-0.500167,59,2000,1017.7854199193339,2.4189028753577935,13.430900013010692,9.447222059588887,79.77644418423107,61.791676424668225,1153.8,133,low clouds absent,mid clouds absent,high clouds invisible
Mont,43.909833,-0.500167,59,2001,1018.2353016960209,2.4347482061317676,13.128106979778236,8.787929549902175,78.33922700587084,62.291503587736464,739.2,106,low clouds absent,mid clouds absent,high clouds invisible
Mont,43.909833,-0.500167,59,2002,1017.731714876033,2.45803194280467,13.526527941755237,9.34078670634923,79.5079794973545,66.80304670077398,683.8,115,low clouds absent,mid clouds absent,high clouds invisible
Mont,43.909833,-0.500167,59,2003,1018.0152948314312,2.4457913551095367,14.093769841269864,9.715803817394749,78.80279417552144,62.060423207744634,835.6,106,low clouds absent,mid clouds absent,high clouds invisible
